EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
100347.800,97665.050,111374.300,103588.900,98438.630,105948.500,104740.900,100263.000,-0.139,0.894,-0.343,7.965,8.301,-2.686,66.667,62.000,1.000,6.177,0.000
100527.000,97835.950,111571.300,103775.200,98613.090,106138.300,104930.800,100441.800,-0.144,0.892,-0.342,6.958,7.935,-2.594,66.667,63.000,1.000,16.869,0.000
99084.120,96428.790,109960.100,102281.000,97196.130,104615.700,103422.400,98999.020,-0.150,0.892,-0.343,6.012,7.446,-2.563,66.667,64.000,1.000,0.009,0.000
97226.670,94618.660,107887.500,100356.300,95370.140,102649.800,101473.800,97138.980,-0.157,0.891,-0.348,5.066,6.866,-2.655,66.667,65.000,1.000,2.492,0.000
96620.810,94027.720,107211.500,99727.200,94771.340,102005.400,100834.200,96527.930,-0.160,0.891,-0.351,4.364,6.287,-2.686,66.667,66.000,1.000,0.005,0.000
97655.000,95033.800,108365.000,100796.900,95782.960,103096.900,101914.000,97557.160,-0.160,0.896,-0.350,3.784,5.737,-2.838,66.667,67.000,1.000,1.885,0.000
97948.510,95319.950,108692.800,101100.600,96070.300,103408.500,102221.600,97849.700,-0.158,0.902,-0.351,3.296,5.035,-2.869,66.667,68.000,1.000,5.061,0.000
96548.730,93959.240,107133.000,99651.400,94698.300,101931.000,100757.000,96450.920,-0.152,0.910,-0.347,2.472,4.425,-2.869,66.667,69.000,1.000,2.436,0.000
94694.340,92157.340,105067.100,97731.540,92881.410,99973.570,98817.090,94596.780,-0.146,0.917,-0.344,1.709,3.876,-2.960,66.667,70.000,1.000,2.496,0.000
94089.100,91571.760,104394.800,97105.570,92290.440,99336.770,98185.820,93991.950,-0.146,0.921,-0.339,0.854,3.510,-2.838,66.667,71.000,1.000,3.722,0.000
95133.490,92590.680,105562.600,98189.020,93318.320,100442.200,99280.650,95038.220,-0.146,0.919,-0.337,-0.183,3.235,-2.716,66.667,72.000,1.000,11.856,0.000
95468.030,92917.750,105938.500,98537.630,93649.690,100798.700,99634.270,95376.760,-0.146,0.916,-0.339,-1.038,3.052,-2.502,66.667,73.000,1.000,0.012,0.000
94145.060,91629.710,104463.600,97167.440,92351.790,99403.680,98255.100,94057.330,-0.145,0.913,-0.334,-1.770,2.838,-2.533,66.667,74.000,1.000,2.498,0.000
92363.280,89893.130,102474.500,95319.160,90600.170,97519.340,96393.970,92275.980,-0.145,0.907,-0.334,-2.472,2.563,-2.411,66.667,75.000,1.000,0.005,0.000
91775.720,89319.560,101817.400,94707.570,90020.080,96893.020,95778.230,91687.050,-0.143,0.902,-0.333,-3.082,2.411,-2.319,66.667,76.000,1.000,1.922,0.000
92764.980,90282.050,102920.000,95730.520,90987.870,97931.960,96807.980,92673.230,-0.141,0.899,-0.335,-3.540,2.289,-2.075,66.667,77.000,1.000,8.697,0.000
93100.130,90608.200,103293.100,96076.980,91314.630,98282.550,97154.960,93005.190,-0.139,0.899,-0.335,-3.937,1.953,-1.923,66.667,78.000,1.000,2.508,0.000
91884.710,89424.950,101938.100,94818.840,90122.450,97000.100,95886.130,91790.200,-0.135,0.897,-0.331,-4.272,1.831,-1.587,66.667,79.000,1.000,6.279,0.000
90218.380,87802.950,100082.600,93095.050,88490.130,95243.860,94147.850,90126.380,-0.135,0.899,-0.329,-4.547,1.801,-1.404,66.667,80.000,1.000,8.080,0.000
89626.750,87227.300,99426.990,92485.200,87911.850,94620.900,93530.810,89535.160,-0.130,0.898,-0.330,-4.883,1.801,-1.129,66.667,81.000,1.000,0.012,0.000
90472.680,88050.760,100373.600,93363.800,88741.780,95513.780,94414.230,90378.520,-0.127,0.896,-0.326,-5.249,1.862,-0.854,66.667,82.000,1.000,1.877,0.000
90755.240,88325.970,100690.000,93658.210,89018.030,95811.090,94709.050,90659.530,-0.125,0.898,-0.323,-5.463,1.923,-0.549,66.667,83.000,1.000,5.041,0.000
89666.740,87268.020,99477.200,92533.100,87950.660,94662.980,93574.670,89574.380,-0.119,0.901,-0.321,-5.890,2.014,-0.214,66.667,84.000,1.000,2.448,0.000
88166.360,85811.300,97806.690,90982.120,86481.060,93085.130,92013.310,88079.680,-0.112,0.905,-0.320,-6.287,2.075,0.183,66.667,85.000,1.000,2.493,0.000
87599.960,85262.830,97178.730,90398.220,85927.250,92493.870,91425.880,87515.470,-0.109,0.911,-0.320,-6.805,2.258,0.458,66.667,86.000,1.000,8.851,0.000
88292.200,85936.110,97952.850,91116.380,86606.060,93225.840,92148.910,88206.650,-0.104,0.917,-0.319,-7.233,2.502,0.885,66.667,87.000,1.000,3.070,0.000
88506.910,86143.290,98191.560,91337.410,86814.550,93448.350,92369.930,88420.200,-0.100,0.922,-0.315,-7.813,2.808,1.129,66.667,88.000,1.000,0.008,0.000
87540.030,85201.850,97112.340,90333.410,85864.350,92423.210,91356.980,87452.420,-0.096,0.922,-0.312,-8.514,3.113,1.495,66.667,89.000,1.000,1.863,0.000
86205.850,83904.590,95626.000,88951.020,84557.070,91014.520,89965.450,86120.230,-0.097,0.920,-0.312,-9.064,3.479,1.617,66.667,90.000,1.000,8.705,0.000
85665.100,83379.510,95026.220,88393.640,84030.380,90447.250,89407.480,85585.530,-0.100,0.916,-0.312,-9.552,3.754,1.678,66.667,91.000,1.000,3.724,0.000
86196.600,83896.980,95622.030,88947.440,84554.110,91012.420,89967.980,86120.990,-0.104,0.913,-0.314,-9.735,4.089,1.587,66.667,92.000,1.000,3.836,0.000
86333.950,84029.870,95777.090,89091.250,84688.630,91158.980,90111.660,86256.600,-0.109,0.915,-0.316,-9.979,4.333,1.404,66.667,93.000,1.000,9.261,0.000
85484.810,83202.180,94830.880,88212.490,83854.860,90260.410,89221.970,85404.260,-0.111,0.919,-0.318,-10.132,4.456,1.038,66.667,94.000,1.000,0.009,0.000
84318.880,82066.410,93530.770,87006.430,82711.110,89025.390,88002.570,84238.070,-0.114,0.916,-0.319,-10.254,4.456,0.763,66.667,95.000,1.000,11.265,0.000
83805.200,81565.470,92957.910,86476.360,82207.870,88481.090,87469.150,83726.730,-0.115,0.916,-0.319,-10.345,4.517,0.488,66.667,96.000,1.000,0.013,0.000
84177.070,81925.400,93372.380,86861.900,82572.730,88874.400,87861.950,84099.550,-0.117,0.914,-0.314,-10.498,4.364,0.214,66.667,97.000,1.000,2.538,0.000
84232.020,81975.250,93432.980,86917.130,82625.120,88931.300,87919.140,84151.950,-0.117,0.910,-0.310,-10.559,4.211,0.061,66.667,98.000,1.000,0.033,0.000
83485.480,81244.860,92600.380,86142.310,81891.490,88140.420,87138.120,83403.530,-0.115,0.906,-0.307,-10.559,4.089,-0.214,66.667,99.000,1.000,10.603,0.000
82472.240,80257.110,91471.590,85092.960,80898.150,87071.110,86081.620,82392.880,-0.112,0.902,-0.304,-10.620,3.937,-0.427,66.667,100.000,1.000,3.066,0.000
81977.300,79775.860,90921.230,84581.730,80413.820,86551.430,85566.410,81902.230,-0.108,0.899,-0.298,-10.559,3.815,-0.427,66.667,101.000,1.000,0.010,0.000
82195.070,79988.730,91164.690,84808.690,80627.520,86783.560,85793.440,82122.980,-0.106,0.896,-0.297,-10.590,3.784,-0.427,66.667,102.000,1.000,8.751,0.000
