EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
108751.200,105763.000,120789.100,112725.900,107429.600,114096.200,114792.100,109678.700,-0.163,0.955,-0.224,4.425,0.641,0.031,66.667,47.000,1.000,0.065,0.000
108064.300,105092.200,120020.600,112010.100,106746.800,113373.500,114065.900,108985.300,-0.166,0.961,-0.223,4.303,0.549,0.397,66.667,48.000,1.000,2.422,0.000
107175.200,104223.600,119026.300,111085.800,105866.400,112436.600,113127.800,108090.600,-0.167,0.972,-0.224,3.998,0.183,0.671,66.667,49.000,1.000,0.014,0.000
106292.300,103361.200,118040.300,110168.800,104995.300,111507.500,112198.300,107203.800,-0.169,0.977,-0.222,3.632,0.153,1.068,66.667,50.000,1.000,8.129,0.000
105828.700,102907.600,117523.400,109686.400,104539.300,111019.700,111711.200,106737.800,-0.170,0.980,-0.219,3.204,-0.061,1.526,66.667,51.000,1.000,3.794,0.000
105916.400,102991.900,117621.400,109776.500,104627.600,111111.700,111806.100,106826.800,-0.170,0.982,-0.221,2.808,-0.214,1.801,66.667,52.000,1.000,9.316,0.000
105623.100,102706.800,117294.000,109472.100,104339.600,110806.100,111500.900,106532.700,-0.170,0.979,-0.219,2.289,-0.336,2.075,66.667,53.000,1.000,0.015,0.000
104554.800,101668.000,116101.400,108362.200,103284.800,109686.800,110375.300,105454.400,-0.171,0.978,-0.219,1.709,-0.580,2.380,66.667,54.000,1.000,1.872,0.000
103310.900,100457.300,114712.800,107069.100,102053.500,108376.900,109054.700,104194.300,-0.173,0.975,-0.222,1.404,-0.763,2.563,66.667,55.000,1.000,3.699,0.000
102796.500,99953.140,114137.300,106533.800,101539.000,107824.700,108494.900,103666.900,-0.172,0.973,-0.222,1.038,-0.916,2.716,66.667,56.000,1.000,8.854,0.000
103255.800,100393.900,114647.100,107010.000,101985.500,108295.800,108966.000,104122.300,-0.172,0.972,-0.217,0.793,-1.038,2.930,66.667,57.000,1.000,3.055,0.000
103218.100,100353.800,114604.200,106971.000,101945.400,108254.900,108925.700,104083.600,-0.169,0.972,-0.213,0.519,-1.190,3.204,66.667,58.000,1.000,0.009,0.000
102061.200,99229.760,113315.300,105769.800,100803.700,107045.600,107712.100,102923.200,-0.164,0.972,-0.210,0.305,-1.251,3.418,66.667,59.000,1.000,15.578,0.000
100610.600,97822.410,111699.800,104262.000,99372.120,105527.300,106186.200,101465.200,-0.159,0.972,-0.207,-0.061,-1.221,3.632,66.667,60.000,1.000,0.011,0.000
100068.900,97298.450,111097.300,103698.100,98837.200,104958.800,105614.700,100918.300,-0.155,0.971,-0.207,-0.488,-1.160,3.937,66.667,61.000,1.000,0.004,0.000
100753.900,97967.200,111862.900,104410.600,99514.910,105676.600,106336.600,101605.500,-0.153,0.969,-0.206,-0.610,-0.977,4.120,66.667,62.000,1.000,2.526,0.000
100883.200,98097.340,112011.300,104547.100,99646.120,105813.800,106472.000,101732.800,-0.150,0.972,-0.201,-0.885,-0.824,4.211,66.667,63.000,1.000,10.222,0.000
99700.890,96952.930,110698.500,103321.500,98482.480,104575.300,105222.500,100539.500,-0.147,0.976,-0.196,-1.038,-0.610,4.517,66.667,64.000,1.000,2.856,0.000
98151.770,95450.470,108976.900,101717.300,96956.760,102953.000,103589.100,98981.260,-0.142,0.981,-0.190,-1.312,-0.366,4.608,66.667,65.000,1.000,0.005,0.000
97583.730,94900.320,108349.200,101133.300,96400.870,102363.200,102996.600,98415.380,-0.137,0.984,-0.186,-1.556,0.000,4.639,66.667,66.000,1.000,1.984,0.000
98354.730,95651.630,109212.700,101936.800,97166.400,103178.400,103817.700,99196.250,-0.135,0.985,-0.186,-1.831,0.549,4.608,66.667,67.000,1.000,3.716,0.000
98575.660,95867.000,109458.500,102163.800,97385.050,103412.200,104051.900,99416.950,-0.132,0.984,-0.183,-2.258,1.038,4.669,66.667,68.000,1.000,9.299,0.000
