EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
108901.300,105648.700,120763.100,111589.100,105875.400,114842.300,111775.800,107529.000,-0.116,0.911,-0.384,-0.305,-1.129,2.747,66.667,47.000,1.000,2.461,0.000
108239.900,105014.500,120028.600,110921.300,105230.500,114141.500,111087.100,106868.800,-0.110,0.912,-0.384,-0.214,-0.977,2.625,66.667,48.000,1.000,0.012,0.000
107382.900,104191.000,119077.800,110068.800,104395.700,113232.400,110196.800,106016.600,-0.106,0.912,-0.381,-0.183,-0.702,2.502,66.667,49.000,1.000,10.687,0.000
106526.900,103363.400,118126.300,109194.400,103562.400,112327.400,109314.900,105168.400,-0.102,0.909,-0.383,-0.092,-0.366,2.350,66.667,50.000,1.000,11.371,0.000
106067.600,102941.500,117615.400,108686.600,103115.100,111846.200,108844.800,104710.300,-0.100,0.908,-0.379,-0.122,0.061,2.075,66.667,51.000,1.000,0.022,0.000
106141.600,103031.400,117698.500,108735.700,103186.700,111929.200,108922.500,104780.100,-0.101,0.910,-0.377,-0.092,0.519,1.678,66.667,52.000,1.000,0.013,0.000
105844.700,102718.800,117368.900,108432.400,102899.600,111621.400,108623.600,104491.600,-0.103,0.916,-0.376,-0.183,1.007,1.434,66.667,53.000,1.000,6.610,0.000
104794.300,101664.100,116199.900,107360.100,101879.000,110516.100,107550.000,103459.600,-0.107,0.921,-0.375,-0.366,1.404,1.190,66.667,54.000,1.000,0.018,0.000
103575.000,100471.100,114843.700,106114.000,100692.900,109230.000,106299.300,102256.300,-0.112,0.928,-0.371,-0.519,1.709,0.641,66.667,55.000,1.000,1.884,0.000
103072.900,99990.130,114287.600,105613.800,100205.200,108696.300,105784.000,101762.700,-0.117,0.933,-0.372,-0.946,1.923,-0.031,66.667,56.000,1.000,6.865,0.000
103529.600,100439.100,114796.500,106093.300,100648.300,109169.200,106249.500,102212.500,-0.121,0.936,-0.371,-1.099,1.953,-0.763,66.667,57.000,1.000,0.010,0.000
103504.000,100419.300,114764.600,106060.600,100619.000,109132.200,106215.000,102178.200,-0.125,0.938,-0.369,-1.495,2.014,-1.556,66.667,58.000,1.000,5.617,0.000
102369.700,99331.700,113500.200,104871.800,99513.560,107931.500,105046.700,101052.900,-0.128,0.938,-0.361,-1.923,2.106,-2.167,66.667,59.000,1.000,9.368,0.000
100933.700,97952.340,111904.700,103373.400,98119.390,106421.400,103577.900,99637.510,-0.130,0.944,-0.358,-2.380,2.258,-2.686,66.667,60.000,1.000,0.018,0.000
100399.000,97430.220,111313.000,102844.500,97601.140,105858.200,103032.500,99114.490,-0.131,0.950,-0.358,-2.930,2.350,-3.052,66.667,61.000,1.000,8.717,0.000
101077.300,98074.540,112069.000,103586.000,98259.930,106567.100,103726.200,99790.710,-0.133,0.950,-0.358,-3.479,2.502,-3.265,66.667,62.000,1.000,0.017,0.000
101207.400,98189.280,112214.200,103735.600,98386.810,106703.600,103860.500,99924.880,-0.135,0.949,-0.355,-4.211,2.350,-3.296,66.667,63.000,1.000,1.839,0.000
100043.100,97053.380,110920.600,102531.900,97257.170,105482.800,102671.400,98777.380,-0.137,0.946,-0.352,-4.883,2.289,-3.357,66.667,64.000,1.000,3.733,0.000
98510.700,95569.230,109218.400,100939.800,95769.920,103876.200,101106.100,97266.090,-0.140,0.937,-0.351,-5.310,2.197,-3.448,66.667,65.000,1.000,8.793,0.000
