EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
146933.600,134641.100,630040.100,565182.600,132880.100,109781.700,92424.790,100486.200,-0.125,0.927,-0.355,-1.678,2.289,-0.702,73.333,55.000,1.000,13.107,0.000
144577.500,131866.600,622590.000,558811.300,131268.300,109437.100,91310.220,99381.740,-0.124,0.929,-0.356,-1.678,2.136,-0.732,73.333,56.000,1.000,0.011,0.000
146813.000,132128.700,614630.100,555735.000,133875.600,114866.100,94557.330,103291.000,-0.126,0.930,-0.353,-1.556,1.923,-0.824,73.333,57.000,1.000,2.462,0.000
147438.400,131444.000,607338.300,550344.500,133889.600,116142.400,95455.660,104467.000,-0.127,0.931,-0.355,-1.434,1.770,-0.824,73.333,58.000,1.000,0.011,0.000
143435.800,129320.500,601011.400,541507.200,130328.500,109292.500,91299.420,99627.870,-0.128,0.932,-0.354,-1.404,1.678,-0.946,73.333,59.000,1.000,5.783,0.000
137648.600,126750.200,594909.800,532616.100,126833.500,101805.600,85774.370,93232.790,-0.129,0.930,-0.352,-1.434,1.648,-1.038,73.333,60.000,1.000,11.800,0.000
135288.700,124793.900,587894.300,527230.600,125307.400,101464.200,84184.480,91759.740,-0.130,0.931,-0.354,-1.526,1.465,-1.068,73.333,61.000,1.000,0.013,0.000
137981.600,124300.300,581070.900,525643.700,126173.800,108101.800,88053.030,96469.270,-0.132,0.931,-0.351,-1.465,1.190,-0.885,73.333,62.000,1.000,2.394,0.000
139087.400,122652.400,575072.800,521431.700,125187.500,110302.800,89845.380,98573.790,-0.133,0.932,-0.351,-1.587,1.068,-1.038,73.333,63.000,1.000,0.007,0.000
135549.900,121131.500,570081.900,513357.200,123016.200,103305.300,86069.670,93997.170,-0.134,0.931,-0.353,-1.556,0.824,-1.038,73.333,64.000,1.000,8.179,0.000
129966.500,119983.600,565094.000,505135.500,121519.200,95463.880,80341.160,87346.950,-0.135,0.931,-0.353,-1.587,0.427,-0.946,73.333,65.000,1.000,7.502,0.000
127661.000,118654.300,558773.300,500493.400,120089.700,95082.640,78460.770,85642.350,-0.135,0.930,-0.351,-1.648,0.305,-0.885,73.333,66.000,1.000,0.007,0.000
130461.000,117616.500,552577.800,499800.000,119643.400,102165.100,82518.540,90616.110,-0.136,0.931,-0.350,-1.709,0.031,-0.763,73.333,67.000,1.000,0.003,0.000
131761.000,115300.300,547390.800,496402.300,117942.800,104845.400,84797.400,93213.910,-0.138,0.931,-0.349,-1.831,-0.305,-0.702,73.333,68.000,1.000,3.771,0.000
128651.500,114191.100,543341.000,489054.900,116796.300,98066.940,81443.660,89020.370,-0.139,0.931,-0.348,-1.923,-0.580,-0.610,73.333,69.000,1.000,8.775,0.000
123438.400,114050.800,539194.500,481514.200,116728.900,90341.510,75827.360,82498.800,-0.137,0.931,-0.351,-1.984,-0.885,-0.519,73.333,70.000,1.000,6.818,0.000
121243.400,113198.300,533496.700,477455.200,115413.000,89900.810,73801.600,80685.230,-0.136,0.930,-0.350,-2.167,-1.068,-0.336,73.333,71.000,1.000,0.008,0.000
123918.300,111777.100,527855.600,477256.500,114033.800,96878.650,77741.930,85545.450,-0.137,0.930,-0.348,-2.380,-1.343,-0.244,73.333,72.000,1.000,2.520,0.000
125249.600,109084.600,523302.500,474435.200,111876.600,99724.550,80213.430,88317.880,-0.135,0.928,-0.345,-2.472,-1.617,-0.061,73.333,73.000,1.000,0.019,0.000
122584.400,108312.000,519937.800,467819.300,111471.800,93436.620,77313.550,84587.340,-0.136,0.927,-0.345,-2.594,-1.801,0.031,73.333,74.000,1.000,8.136,0.000
117858.600,108831.100,516404.100,460974.700,112361.800,86159.380,72035.650,78454.780,-0.131,0.924,-0.348,-2.594,-1.953,0.244,73.333,75.000,1.000,9.287,0.000
115795.700,108299.100,511240.500,457341.600,111146.300,85652.800,69965.330,76603.530,-0.129,0.922,-0.349,-2.594,-2.014,0.488,73.333,76.000,1.000,0.006,0.000
118194.000,106648.200,506096.900,457307.800,109144.300,92153.520,73571.290,81082.560,-0.127,0.922,-0.348,-2.655,-2.075,0.732,73.333,77.000,1.000,2.524,0.000
119437.200,103792.800,502050.900,454872.400,106740.400,94931.290,76013.830,83803.470,-0.125,0.919,-0.348,-2.625,-2.014,0.885,73.333,78.000,1.000,0.013,0.000
117175.700,103244.900,499167.500,448964.400,106839.400,89284.910,73556.640,80572.910,-0.121,0.921,-0.347,-2.716,-2.014,1.129,73.333,79.000,1.000,10.570,0.000
112984.000,104145.200,496073.400,442802.700,108313.400,82662.090,68762.720,75006.410,-0.122,0.924,-0.344,-2.625,-1.892,1.251,73.333,80.000,1.000,3.220,0.000
111072.100,103821.500,491388.700,439500.100,107201.800,82093.590,66745.290,73197.120,-0.120,0.925,-0.343,-2.686,-1.831,1.434,73.333,81.000,1.000,0.008,0.000
113103.800,102067.800,486705.800,439445.500,104844.300,87893.480,69905.630,77145.270,-0.118,0.925,-0.347,-2.716,-1.648,1.495,73.333,82.000,1.000,1.813,0.000
114180.200,99228.970,483069.000,437276.300,102362.000,90463.270,72177.500,79656.410,-0.116,0.928,-0.343,-2.838,-1.495,1.526,73.333,83.000,1.000,11.261,0.000
112287.900,98831.510,480514.200,432035.200,102771.600,85549.120,70140.580,76917.920,-0.112,0.930,-0.343,-2.930,-1.343,1.648,73.333,84.000,1.000,2.535,0.000
108657.100,99907.920,477731.600,426528.600,104539.200,79704.960,65911.590,72008.460,-0.112,0.933,-0.348,-3.052,-1.160,1.770,73.333,85.000,1.000,2.507,0.000
106914.800,99718.520,473469.200,423482.800,103525.100,79077.330,64001.640,70285.610,-0.110,0.933,-0.344,-3.174,-0.824,1.801,73.333,86.000,1.000,2.458,0.000
108535.300,97941.220,469186.700,423259.200,100997.400,84022.890,66641.360,73613.180,-0.109,0.938,-0.346,-3.326,-0.427,1.801,73.333,87.000,1.000,3.695,0.000
109384.000,95191.460,465852.600,421229.700,98536.690,86256.940,68636.310,75810.190,-0.108,0.943,-0.345,-3.448,-0.244,1.740,73.333,88.000,1.000,11.941,0.000
107805.000,94863.300,463501.300,416591.200,99103.980,82081.070,66975.730,73536.380,-0.106,0.942,-0.342,-3.662,0.153,1.740,73.333,89.000,1.000,0.016,0.000
104728.500,95992.440,460946.500,411719.800,100963.600,77068.590,63345.870,69325.890,-0.106,0.943,-0.344,-3.876,0.427,1.648,73.333,90.000,1.000,4.954,0.000
103172.300,95901.410,457079.200,408913.300,100062.400,76420.530,61599.140,67739.770,-0.105,0.946,-0.342,-4.089,0.702,1.587,73.333,91.000,1.000,0.005,0.000
104389.200,94170.930,453176.000,408477.000,97536.390,80502.390,63724.110,70442.520,-0.104,0.948,-0.345,-4.456,1.129,1.404,73.333,92.000,1.000,15.622,0.000
105010.200,91606.200,450106.000,406545.200,95201.030,82374.320,65404.730,72286.390,-0.103,0.949,-0.346,-4.791,1.465,1.190,73.333,93.000,1.000,2.514,0.000
103714.300,91336.100,447900.100,402459.100,95824.810,78920.350,64075.030,70438.670,-0.104,0.948,-0.345,-5.066,1.862,1.068,73.333,94.000,1.000,2.495,0.000
101154.600,92405.620,445506.800,398153.900,97617.250,74726.510,61027.270,66909.520,-0.105,0.945,-0.342,-5.341,2.167,0.854,73.333,95.000,1.000,2.514,0.000
99775.220,92345.750,441984.500,395524.200,96810.270,74060.880,59453.990,65466.750,-0.105,0.941,-0.344,-5.554,2.411,0.671,73.333,96.000,1.000,2.453,0.000
100613.700,90721.580,438422.900,394830.300,94387.180,77285.730,61072.860,67556.200,-0.107,0.939,-0.343,-5.737,2.747,0.519,73.333,97.000,1.000,2.579,0.000
101005.300,88395.370,435565.000,392938.800,92226.130,78775.590,62418.360,69028.890,-0.108,0.935,-0.341,-5.768,3.143,0.275,73.333,98.000,1.000,2.458,0.000
99937.360,88139.050,433440.400,389335.600,92822.950,75988.860,61373.980,67558.910,-0.108,0.930,-0.343,-5.768,3.387,0.122,73.333,99.000,1.000,2.499,0.000
97841.870,89094.260,431156.900,385542.600,94444.250,72565.020,58874.410,64675.380,-0.105,0.925,-0.345,-5.829,3.815,-0.153,73.333,100.000,1.000,9.305,0.000
96620.530,89035.770,427929.900,383055.800,93712.190,71886.910,57475.490,63380.950,-0.105,0.924,-0.344,-5.615,4.150,-0.336,73.333,101.000,1.000,0.011,0.000
97102.400,87497.550,424655.400,382095.700,91449.380,74307.130,58623.970,64895.640,-0.104,0.922,-0.346,-5.493,4.395,-0.366,73.333,102.000,1.000,1.949,0.000
97278.830,85397.930,421965.700,380223.600,89490.460,75423.470,59639.640,66001.860,-0.105,0.923,-0.344,-5.188,4.486,-0.397,73.333,103.000,1.000,2.462,0.000
96401.390,85129.460,419887.200,377042.800,90007.050,73222.420,58827.690,64849.880,-0.108,0.922,-0.346,-5.096,4.730,-0.519,73.333,104.000,1.000,8.789,0.000
94705.510,85891.570,417671.100,373695.400,91390.240,70486.950,56823.740,62548.250,-0.112,0.923,-0.343,-4.944,4.974,-0.702,73.333,105.000,1.000,3.182,0.000
93626.680,85792.980,414696.600,371334.900,90725.910,69813.410,55606.980,61411.880,-0.117,0.923,-0.341,-4.700,5.096,-0.854,73.333,106.000,1.000,0.008,0.000
93815.520,84431.630,411689.500,370143.000,88682.940,71528.720,56351.020,62432.480,-0.119,0.921,-0.341,-4.456,5.157,-0.916,73.333,107.000,1.000,1.785,0.000
93813.110,82642.970,409156.800,368285.900,86956.460,72311.090,57066.330,63207.430,-0.121,0.919,-0.343,-4.120,5.096,-1.038,73.333,108.000,1.000,12.467,0.000
93090.770,82373.950,407114.800,365472.700,87375.160,70625.390,56450.530,62322.620,-0.120,0.919,-0.341,-3.937,5.188,-1.312,73.333,109.000,1.000,3.107,0.000
91744.730,82947.750,404961.000,362517.100,88505.500,68505.260,54891.270,60530.830,-0.126,0.919,-0.337,-3.632,5.127,-1.190,73.333,110.000,1.000,0.006,0.000
