EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
137816.700,136597.200,186033.000,191974.800,131404.800,140828.600,141122.300,126563.000,0.000
137820.200,136600.900,186028.600,191971.600,131406.600,140831.700,141125.600,126564.700,0.000
137815.900,136597.600,186019.300,191961.500,131402.000,140828.300,141122.700,126560.100,0.000
137813.000,136595.400,186013.400,191955.500,131399.900,140827.300,141119.900,126557.900,0.000
137803.300,136586.100,186000.900,191942.900,131390.400,140823.000,141111.400,126548.500,0.000
137812.900,136594.100,186005.700,191947.000,131397.900,140835.800,141119.000,126558.200,0.000
137813.700,136592.200,185998.200,191942.000,131396.300,140835.800,141121.400,126557.600,0.000
137814.100,136592.000,185992.800,191938.700,131397.200,140832.800,141121.900,126558.600,0.000
137804.200,136580.200,185978.400,191926.300,131387.400,140819.000,141110.900,126550.300,0.000
137804.800,136581.200,185975.500,191923.700,131389.300,140823.200,141113.900,126554.000,0.000
137803.300,136580.400,185968.500,191916.200,131387.500,140824.400,141112.600,126551.200,0.000
137805.900,136580.100,185962.400,191911.700,131387.100,140819.900,141110.000,126552.800,0.000
137808.400,136580.000,185958.800,191907.400,131388.400,140819.800,141111.200,126554.500,0.000
137812.100,136583.100,185958.300,191905.700,131391.400,140825.100,141115.200,126557.700,0.000
137806.800,136576.400,185948.400,191896.100,131386.000,140820.400,141111.000,126552.400,0.000
137814.300,136582.000,185947.600,191898.000,131392.300,140825.200,141117.600,126558.500,0.000
137813.800,136579.800,185940.200,191891.900,131389.000,140821.300,141113.400,126557.600,0.000
137811.100,136578.600,185934.100,191883.600,131386.100,140818.100,141108.500,126551.100,0.000
137807.400,136577.300,185927.900,191875.700,131382.800,140812.300,141103.700,126544.900,0.000
137808.600,136581.600,185925.000,191871.300,131385.400,140819.800,141107.400,126543.900,0.000
137805.900,136581.000,185919.400,191865.000,131385.300,140823.800,141107.500,126541.200,0.000
137816.800,136592.700,185925.900,191871.800,131397.800,140834.400,141121.000,126552.300,0.000
137809.700,136588.800,185916.300,191863.100,131393.200,140831.600,141116.000,126548.700,0.000
137800.400,136580.200,185903.300,191850.700,131383.700,140821.500,141106.000,126542.300,0.000
137805.800,136584.600,185902.000,191848.500,131388.100,140824.100,141111.300,126547.000,0.000
137800.800,136578.100,185892.700,191837.500,131382.800,140814.000,141104.300,126542.300,0.000
137801.400,136580.700,185890.700,191834.800,131386.400,140816.300,141106.800,126545.400,0.000
137799.800,136582.400,185886.700,191829.600,131386.400,140820.600,141108.600,126542.700,0.000
137801.100,136584.300,185882.800,191824.700,131385.900,140823.700,141109.000,126540.900,0.000
137806.100,136586.900,185879.600,191822.000,131387.000,140823.000,141108.700,126541.300,0.000
137807.100,136587.000,185876.500,191820.800,131387.000,140823.100,141107.800,126543.800,0.000
137810.200,136591.000,185878.300,191825.100,131392.600,140824.700,141111.600,126549.600,0.000
137805.100,136587.000,185869.900,191816.700,131388.000,140815.500,141105.400,126546.100,0.000
137800.400,136581.200,185860.200,191805.300,131381.200,140809.600,141099.800,126541.100,0.000
137795.900,136573.800,185850.100,191794.100,131374.200,140802.700,141093.900,126534.600,0.000
137794.000,136572.200,185844.600,191789.000,131373.200,140802.700,141091.500,126533.100,0.000
137799.400,136580.300,185846.500,191791.800,131384.500,140816.500,141102.700,126541.200,0.000
137805.700,136585.800,185846.800,191793.500,131390.000,140819.000,141106.000,126547.300,0.000
