EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
83600.610,79578.590,99314.200,277540.200,99168.410,96480.300,86996.080,94120.070,-0.166,0.933,-0.313,-4.822,1.740,-0.854,66.667,101.000,1.000,2.532,0.000
83780.860,79759.880,99523.220,278200.800,99375.040,96685.960,87186.630,94318.650,-0.166,0.936,-0.310,-4.333,1.556,-1.038,66.667,102.000,1.000,2.508,0.000
83748.320,79736.420,99482.500,278107.600,99336.010,96649.680,87157.940,94282.290,-0.166,0.938,-0.313,-4.242,1.526,-1.404,66.667,103.000,1.000,2.562,0.000
83149.570,79170.230,98771.190,275992.200,98627.710,95963.270,86538.200,93609.990,-0.170,0.950,-0.312,-4.089,1.434,-1.556,66.667,104.000,1.000,25.029,0.000
82334.770,78394.230,97803.950,273139.700,97658.480,95024.700,85688.010,92690.770,-0.167,0.954,-0.314,-3.967,1.221,-1.648,66.667,105.000,1.000,5.504,0.000
81845.130,77923.240,97223.790,271525.300,97071.410,94454.440,85171.650,92134.590,-0.169,0.959,-0.313,-4.150,1.038,-1.617,66.667,106.000,1.000,0.009,0.000
81839.320,77911.250,97217.770,271673.700,97061.730,94441.300,85161.170,92125.280,-0.164,0.957,-0.308,-4.242,0.641,-1.617,66.667,107.000,1.000,3.707,0.000
81720.630,77794.520,97073.700,271323.400,96922.970,94300.990,85038.810,91992.910,-0.160,0.953,-0.309,-4.486,0.458,-1.526,66.667,108.000,1.000,0.012,0.000
81212.890,77309.660,96465.830,269495.600,96321.740,93713.460,84512.880,91420.930,-0.166,0.955,-0.310,-4.547,0.305,-1.404,66.667,109.000,1.000,0.003,0.000
80538.770,76666.660,95662.700,267087.300,95517.690,92933.300,83808.450,90655.520,-0.171,0.952,-0.312,-4.669,0.153,-1.343,66.667,110.000,1.000,0.003,0.000
80092.030,76241.000,95133.580,265571.900,94982.180,92414.270,83334.880,90144.160,-0.175,0.954,-0.308,-4.730,-0.183,-1.190,66.667,111.000,1.000,2.515,0.000
79988.950,76143.350,95016.130,265350.500,94861.890,92295.230,83221.730,90026.590,-0.180,0.954,-0.310,-4.913,-0.702,-1.068,66.667,112.000,1.000,0.010,0.000
79799.770,75963.660,94794.680,264781.100,94645.430,92081.260,83027.750,89821.380,-0.177,0.957,-0.309,-5.127,-1.160,-1.129,66.667,113.000,1.000,1.892,0.000
79339.160,75525.710,94245.580,263159.800,94102.040,91551.730,82555.030,89310.130,-0.172,0.963,-0.309,-5.280,-1.617,-1.251,66.667,114.000,1.000,2.501,0.000
78759.130,74973.590,93552.770,261101.300,93408.340,90880.650,81952.920,88654.340,-0.167,0.966,-0.309,-5.676,-2.075,-1.190,66.667,115.000,1.000,3.797,0.000
78330.490,74563.380,93041.910,259653.600,92892.750,90385.050,81502.090,88163.160,-0.168,0.974,-0.307,-6.134,-2.319,-1.099,66.667,116.000,1.000,13.725,0.000
78144.300,74382.020,92819.470,259115.900,92669.090,90169.660,81303.340,87949.980,-0.167,0.972,-0.302,-6.775,-2.563,-1.007,66.667,117.000,1.000,3.622,0.000
77916.250,74160.750,92543.620,258375.700,92397.880,89902.580,81063.690,87694.950,-0.170,0.968,-0.299,-7.568,-2.838,-0.671,66.667,118.000,1.000,0.012,0.000
77501.780,73761.620,92044.910,256929.400,91903.030,89415.480,80626.730,87226.250,-0.168,0.959,-0.289,-8.209,-3.113,-0.366,66.667,119.000,1.000,0.005,0.000
76982.860,73262.550,91426.120,255146.200,91279.750,88805.300,80071.280,86632.330,-0.166,0.945,-0.288,-8.881,-3.296,-0.244,66.667,120.000,1.000,2.641,0.000
76562.290,72860.660,90927.870,253750.600,90772.570,88313.330,79619.020,86148.330,-0.172,0.933,-0.281,-9.155,-3.418,-0.122,66.667,121.000,1.000,3.742,0.000
76317.810,72632.450,90638.370,252966.600,90481.370,88032.630,79364.080,85870.980,-0.176,0.919,-0.286,-9.216,-3.571,-0.153,66.667,122.000,1.000,8.671,0.000
76061.200,72394.520,90331.230,252092.800,90182.440,87738.070,79102.410,85586.550,-0.181,0.911,-0.291,-9.064,-3.693,-0.214,66.667,123.000,1.000,2.558,0.000
75703.790,72058.200,89900.270,250809.400,89759.140,87319.310,78729.320,85182.590,-0.183,0.909,-0.289,-8.759,-4.242,-0.458,66.667,124.000,1.000,3.767,0.000
75294.650,71670.300,89405.900,249314.200,89263.000,86835.290,78295.590,84708.890,-0.182,0.910,-0.291,-8.209,-4.578,-0.580,66.667,125.000,1.000,9.414,0.000
74925.030,71317.950,88962.270,248015.400,88811.740,86398.430,77900.750,84279.950,-0.180,0.918,-0.291,-7.507,-4.852,-0.580,66.667,126.000,1.000,0.014,0.000
74619.930,71026.380,88601.610,247032.100,88447.340,86042.260,77578.200,83936.410,-0.175,0.931,-0.288,-7.080,-5.219,-0.488,66.667,127.000,1.000,1.808,0.000
74298.840,70721.160,88224.130,246015.200,88074.450,85675.590,77249.880,83584.220,-0.172,0.946,-0.283,-6.775,-5.371,-0.244,66.667,128.000,1.000,8.778,0.000
73928.580,70369.290,87785.410,244802.200,87643.210,85255.130,76875.330,83174.110,-0.161,0.954,-0.284,-6.653,-5.585,0.000,66.667,129.000,1.000,3.053,0.000
73535.420,69995.530,87315.050,243463.400,87175.180,84803.570,76472.130,82729.550,-0.153,0.954,-0.284,-6.897,-5.493,0.549,66.667,130.000,1.000,0.009,0.000
73175.990,69654.380,86882.730,242211.600,86740.950,84384.610,76097.450,82319.360,-0.144,0.951,-0.278,-6.775,-5.310,0.824,66.667,131.000,1.000,1.900,0.000
72850.060,69342.320,86492.080,241098.900,86350.420,84001.470,75755.820,81952.230,-0.139,0.949,-0.281,-6.622,-5.035,1.160,66.667,132.000,1.000,11.205,0.000
72516.840,69021.430,86096.740,240002.900,85957.880,83613.090,75408.450,81582.790,-0.143,0.954,-0.280,-6.409,-4.547,1.556,66.667,133.000,1.000,3.201,0.000
72165.060,68684.970,85683.070,238867.700,85545.540,83209.380,75042.350,81191.810,-0.144,0.956,-0.280,-6.470,-4.242,1.801,66.667,134.000,1.000,0.009,0.000
71800.020,68337.430,85253.600,237669.800,85114.170,82792.250,74661.630,80780.020,-0.149,0.954,-0.276,-6.409,-4.059,2.197,66.667,135.000,1.000,1.817,0.000
71439.160,67994.050,84826.440,236454.200,84684.110,82377.270,74284.780,80368.210,-0.149,0.946,-0.276,-6.348,-3.784,2.380,66.667,136.000,1.000,8.767,0.000
71076.480,67648.760,84396.410,235233.400,84252.030,81959.230,73905.740,79957.190,-0.142,0.936,-0.279,-6.134,-3.693,2.441,66.667,137.000,1.000,4.448,0.000
70731.280,67320.690,83987.560,234083.200,83842.230,81563.090,73545.650,79572.000,-0.139,0.932,-0.280,-5.585,-3.357,2.686,66.667,138.000,1.000,0.010,0.000
70410.880,67018.070,83609.730,233023.500,83464.950,81197.630,73215.120,79218.280,-0.136,0.929,-0.285,-5.157,-3.143,2.716,66.667,139.000,1.000,8.057,0.000
70085.810,66712.480,83227.610,231946.800,83085.450,80829.200,72886.110,78861.380,-0.141,0.935,-0.282,-4.608,-2.808,2.930,66.667,140.000,1.000,2.445,0.000
69747.110,66394.180,82826.340,230785.000,82688.380,80445.590,72544.240,78486.730,-0.141,0.940,-0.281,-4.150,-2.594,2.808,66.667,141.000,1.000,3.729,0.000
69385.380,66052.630,82395.650,229520.500,82260.560,80031.050,72170.560,78079.000,-0.140,0.944,-0.284,-3.967,-2.441,2.899,66.667,142.000,1.000,8.825,0.000
69032.340,65717.460,81978.180,228331.700,81842.450,79621.670,71798.770,77677.560,-0.135,0.951,-0.283,-3.571,-2.197,3.021,66.667,143.000,1.000,3.129,0.000
68721.760,65423.480,81611.960,227308.100,81474.270,79260.640,71472.410,77325.300,-0.128,0.959,-0.285,-3.448,-1.953,2.960,66.667,144.000,1.000,0.030,0.000
68428.010,65147.020,81263.400,226319.300,81127.280,78921.590,71170.190,76995.990,-0.126,0.969,-0.282,-3.296,-1.801,2.899,66.667,145.000,1.000,1.748,0.000
68084.620,64822.340,80856.550,225181.300,80726.430,78528.020,70820.480,76617.670,-0.117,0.979,-0.281,-3.876,-1.495,2.747,66.667,146.000,1.000,13.825,0.000
67673.950,64432.570,80371.490,223845.300,80245.480,78054.730,70397.640,76165.000,-0.115,0.981,-0.274,-4.181,-1.129,2.991,66.667,147.000,1.000,3.095,0.000
