EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
174524.000,173470.000,713898.500,714324.100,136869.300,181725.800,158286.700,157583.700,0.000
174525.800,173470.600,713830.600,714256.900,137146.300,181718.700,158608.200,157597.800,0.000
174509.400,173465.000,713761.100,714187.100,137429.500,181716.900,158938.200,157601.500,0.000
174487.500,173468.100,713696.000,714121.600,137732.200,181740.100,159300.100,157612.500,0.000
174451.300,173424.200,713630.800,714056.400,137933.200,181696.300,159551.900,157568.100,0.000
174439.500,173392.900,713568.500,713994.100,138136.900,181654.300,159794.800,157541.400,0.000
174445.900,173391.800,713510.400,713936.100,138415.200,181650.900,160110.800,157560.000,0.000
174440.300,173389.500,713450.800,713877.300,138699.600,181654.300,160437.900,157572.900,0.000
174428.000,173395.500,713392.300,713818.200,138995.800,181676.800,160790.900,157583.900,0.000
174393.100,173351.100,713334.600,713760.400,139186.000,181625.900,161024.300,157529.800,0.000
174387.600,173330.500,713284.600,713710.000,139395.300,181589.900,161267.500,157507.400,0.000
174393.300,173331.900,713234.900,713660.300,139670.100,181590.700,161578.600,157526.100,0.000
174391.300,173336.500,713184.800,713610.600,139955.800,181599.700,161905.600,157544.300,0.000
174381.900,173350.800,713135.500,713561.500,140257.900,181629.800,162260.100,157560.200,0.000
174349.700,173312.700,713087.300,713512.900,140457.000,181590.600,162500.700,157516.700,0.000
174330.000,173276.700,713041.100,713466.000,140650.300,181545.600,162727.500,157487.200,0.000
174331.800,173280.600,712997.800,713423.000,140918.900,181544.100,163032.600,157505.200,0.000
174332.800,173293.000,712955.300,713380.900,141203.900,181558.500,163355.600,157526.700,0.000
174331.300,173309.200,712915.200,713340.500,141503.900,181591.900,163706.500,157548.900,0.000
174299.500,173268.100,712875.500,713300.400,141698.800,181554.600,163944.000,157505.000,0.000
174288.700,173242.300,712834.100,713259.500,141895.400,181519.500,164176.200,157480.400,0.000
174303.000,173253.200,712798.800,713224.400,142172.500,181524.900,164486.900,157510.300,0.000
174299.500,173252.900,712762.800,713188.300,142452.400,181530.500,164801.500,157524.700,0.000
174285.000,173258.900,712723.500,713149.000,142741.600,181553.600,165133.700,157531.200,0.000
174258.600,173226.200,712685.300,713110.600,142938.300,181518.200,165367.200,157489.200,0.000
174252.800,173204.900,712651.200,713076.500,143136.900,181486.200,165596.800,157468.700,0.000
174264.800,173213.200,712620.900,713045.900,143409.400,181491.100,165897.000,157492.900,0.000
174262.000,173220.800,712586.900,713011.800,143689.200,181502.500,166207.800,157508.400,0.000
174246.300,173228.600,712554.100,712979.400,143981.300,181531.800,166543.100,157518.200,0.000
174221.400,173196.300,712523.900,712948.600,144178.200,181501.000,166776.100,157478.100,0.000
174218.500,173172.700,712492.900,712917.600,144377.400,181466.500,167001.000,157454.700,0.000
174227.600,173176.200,712464.800,712890.300,144647.400,181467.700,167295.800,157474.700,0.000
