EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
96679.780,91329.500,136093.900,111263.800,113549.200,108804.300,97184.080,93394.390,-0.076,0.870,-0.496,13.000,7.385,-1.099,66.667,48.000,1.000,0.012,0.000
93278.600,88458.100,130402.600,106944.000,104557.400,104691.100,93931.090,90377.590,-0.078,0.870,-0.499,12.848,7.416,-1.343,66.667,49.000,1.000,6.293,0.000
91551.160,86825.950,126944.200,104577.000,101348.600,102818.800,92074.090,88852.680,-0.082,0.869,-0.497,12.665,7.477,-1.465,66.667,50.000,1.000,0.019,0.000
91507.350,86475.300,127455.300,104638.000,104008.500,103670.600,91786.520,88780.340,-0.083,0.866,-0.501,12.573,7.324,-1.648,66.667,51.000,1.000,10.607,0.000
92697.800,87319.400,129855.500,106101.200,108554.100,105810.600,92740.200,89908.610,-0.082,0.865,-0.499,12.665,7.141,-1.678,66.667,52.000,1.000,4.384,0.000
91635.020,86256.590,128372.400,104928.900,108535.300,104243.900,91638.420,88821.380,-0.086,0.862,-0.502,12.634,7.080,-1.862,66.667,53.000,1.000,0.012,0.000
87494.280,82619.270,122367.000,100292.900,102300.300,98264.220,87816.280,84673.640,-0.086,0.863,-0.500,12.543,6.866,-2.014,66.667,54.000,1.000,8.693,0.000
83194.480,78808.640,117030.900,95654.160,95211.820,93149.110,83871.720,80347.840,-0.089,0.863,-0.501,12.421,6.775,-2.014,66.667,55.000,1.000,0.017,0.000
82445.660,77989.220,116899.400,94896.660,93445.910,93840.180,83018.480,79787.210,-0.091,0.863,-0.502,12.177,6.561,-2.106,66.667,56.000,1.000,8.737,0.000
85967.200,80968.610,121208.700,98418.160,98921.120,99240.450,85989.540,83575.700,-0.091,0.861,-0.503,11.932,6.470,-2.045,66.667,57.000,1.000,0.011,0.000
87043.680,81703.160,121569.600,99301.700,103774.400,99871.410,86698.850,84592.020,-0.094,0.860,-0.505,11.902,6.287,-2.197,66.667,58.000,1.000,2.484,0.000
82568.630,77687.060,115614.800,94647.380,99782.000,92863.400,82642.350,79836.300,-0.090,0.860,-0.501,11.658,6.256,-2.197,66.667,59.000,1.000,0.006,0.000
76636.010,72500.590,109174.800,88599.720,90317.490,85694.710,77393.860,73725.740,-0.089,0.865,-0.500,11.444,6.165,-2.075,66.667,60.000,1.000,8.130,0.000
75365.770,71342.090,108521.600,87237.820,85482.500,86185.250,76147.330,72796.090,-0.085,0.868,-0.502,11.292,6.226,-1.923,66.667,61.000,1.000,4.280,0.000
80256.800,75591.240,113848.400,91931.090,91232.980,93516.790,80310.940,78179.060,-0.084,0.868,-0.501,11.108,6.378,-1.801,66.667,62.000,1.000,0.009,0.000
82705.480,77477.640,115394.700,94133.220,99165.050,95580.780,82175.080,80549.970,-0.083,0.865,-0.504,10.895,6.439,-1.740,66.667,63.000,1.000,1.939,0.000
78203.050,73377.380,109744.100,89676.420,96923.810,88181.920,78129.550,75585.050,-0.082,0.867,-0.506,10.712,6.500,-1.556,66.667,64.000,1.000,10.049,0.000
71422.030,67479.680,102837.100,82933.410,86281.300,79916.370,72216.770,68516.990,-0.080,0.867,-0.509,10.529,6.775,-1.343,66.667,65.000,1.000,2.512,0.000
69827.700,66112.590,101814.500,81183.580,79512.120,80192.910,70719.190,67339.690,-0.079,0.870,-0.508,10.529,6.989,-1.038,66.667,66.000,1.000,3.633,0.000
75394.750,70996.550,107536.700,86412.180,85108.430,88453.660,75459.410,73518.680,-0.079,0.872,-0.511,10.437,7.202,-0.885,66.667,67.000,1.000,9.456,0.000
78653.270,73567.270,109798.000,89387.380,94750.300,91391.530,78007.760,76685.340,-0.079,0.875,-0.510,10.132,7.324,-0.732,66.667,68.000,1.000,0.008,0.000
74331.510,69586.250,104609.400,85259.050,93824.480,84075.410,74147.450,71799.890,-0.080,0.874,-0.509,9.796,7.690,-0.641,66.667,69.000,1.000,1.920,0.000
67239.500,63426.900,97652.840,78308.860,82860.110,75401.000,68008.870,64363.470,-0.078,0.870,-0.515,9.460,7.935,-0.580,66.667,70.000,1.000,2.437,0.000
65423.090,61912.490,96336.840,76303.240,75013.770,75432.440,66339.650,63001.420,-0.080,0.864,-0.521,9.247,8.148,-0.275,66.667,71.000,1.000,8.755,0.000
71122.410,66943.250,101977.900,81585.970,80152.500,83868.130,71192.980,69374.420,-0.079,0.861,-0.521,9.003,8.392,-0.336,66.667,72.000,1.000,3.107,0.000
74761.580,69844.810,104596.400,84932.940,90466.070,87254.630,74073.470,72927.470,-0.080,0.858,-0.523,8.911,8.575,-0.366,66.667,73.000,1.000,0.022,0.000
70795.160,66157.800,99995.820,81251.610,90514.550,80376.670,70542.840,68359.730,-0.078,0.855,-0.526,8.911,8.759,-0.366,66.667,74.000,1.000,5.608,0.000
63852.680,60134.840,93354.390,74509.880,79906.300,71854.230,64560.560,61048.230,-0.077,0.852,-0.528,9.003,9.003,-0.305,66.667,75.000,1.000,8.663,0.000
61955.520,58577.130,91872.750,72403.050,71694.800,71680.570,62836.130,59604.240,-0.080,0.851,-0.530,8.881,9.216,-0.305,66.667,76.000,1.000,4.378,0.000
67409.590,63405.980,97112.840,77400.250,76192.950,79745.200,67468.500,65735.070,-0.080,0.849,-0.529,8.972,9.338,-0.305,66.667,77.000,1.000,0.008,0.000
71086.590,66346.560,99796.780,80787.670,86389.870,83225.990,70390.250,69331.810,-0.083,0.847,-0.533,8.881,9.583,-0.183,66.667,78.000,1.000,3.673,0.000
67551.270,63032.360,95815.580,77581.720,87095.160,76999.020,67253.780,65202.590,-0.087,0.848,-0.538,8.850,9.705,-0.305,66.667,79.000,1.000,0.006,0.000
61043.660,57386.440,89698.710,71301.580,77268.400,69000.880,61661.730,58331.290,-0.085,0.851,-0.533,8.789,9.735,-0.183,66.667,80.000,1.000,5.735,0.000
59155.790,55845.550,88133.830,69196.700,69194.730,68654.650,59956.780,56873.870,-0.086,0.854,-0.529,8.606,9.644,-0.031,66.667,81.000,1.000,8.744,0.000
64123.750,60254.000,92779.130,73697.580,72969.010,76007.790,64168.540,62485.230,-0.086,0.853,-0.527,8.270,9.644,0.061,66.667,82.000,1.000,3.082,0.000
67599.210,63037.790,95321.790,76894.820,82503.450,79337.730,66932.130,65886.880,-0.085,0.854,-0.523,7.874,9.827,0.061,66.667,83.000,1.000,0.012,0.000
64515.970,60125.930,91937.280,74150.020,83594.550,73853.130,64199.370,62244.890,-0.086,0.856,-0.524,7.477,9.705,0.153,66.667,84.000,1.000,1.879,0.000
58621.150,55009.300,86469.130,68487.770,74808.940,66604.740,59145.930,56010.390,-0.086,0.855,-0.525,7.172,9.766,0.061,66.667,85.000,1.000,11.265,0.000
56804.430,53532.010,84892.560,66462.400,67227.240,66121.190,57519.320,54588.830,-0.086,0.855,-0.525,6.714,9.857,0.031,66.667,86.000,1.000,2.990,0.000
61140.810,57388.380,88845.590,70350.180,70265.420,72558.140,61192.310,59519.950,-0.087,0.856,-0.523,6.348,9.796,0.061,66.667,87.000,1.000,0.008,0.000
64279.460,59904.350,91140.570,73232.840,78823.370,75598.300,63694.610,62608.040,-0.088,0.856,-0.523,5.859,9.796,0.153,66.667,88.000,1.000,3.182,0.000
61675.750,57430.060,88349.830,70954.820,80135.950,70932.410,61394.230,59509.250,-0.085,0.855,-0.523,5.524,9.766,0.000,66.667,89.000,1.000,8.863,0.000
56518.170,52954.000,83614.260,66018.380,72548.870,64589.180,56975.010,54044.910,-0.085,0.853,-0.522,5.035,9.766,0.092,66.667,90.000,1.000,7.445,0.000
