EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
128333.800,115509.400,454660.600,412173.200,120422.800,101724.500,84086.590,90930.880,-0.120,0.979,-0.170,-1.373,-0.275,0.336,73.333,72.000,1.000,25.068,0.000
129639.900,113938.600,450474.700,409797.000,116689.700,103738.600,86483.820,93584.910,-0.121,0.980,-0.170,-1.556,0.336,0.366,73.333,73.000,1.000,2.400,0.000
126907.000,114149.200,448449.200,403557.600,116753.600,97475.660,83520.330,89323.480,-0.123,0.981,-0.170,-1.617,0.824,0.549,73.333,74.000,1.000,2.505,0.000
122188.800,114122.600,446019.400,397054.100,119382.700,90980.660,78233.910,83002.320,-0.122,0.981,-0.170,-1.892,1.251,0.641,73.333,75.000,1.000,2.529,0.000
120142.000,112194.800,440923.000,393926.200,118805.000,90819.450,76150.380,81470.220,-0.127,0.986,-0.172,-2.045,1.831,0.885,73.333,76.000,1.000,2.500,0.000
122490.500,110239.200,435152.300,394366.000,115357.400,96860.300,79702.640,86291.750,-0.128,0.985,-0.174,-2.411,1.984,0.793,73.333,77.000,1.000,2.472,0.000
123700.500,108478.800,431359.200,392291.800,111407.400,98839.650,82072.670,88904.320,-0.129,0.983,-0.177,-2.777,2.472,0.671,73.333,78.000,1.000,2.566,0.000
121397.000,108919.800,429666.200,386672.100,111920.300,93222.170,79566.540,85176.580,-0.128,0.983,-0.173,-2.777,2.747,0.702,73.333,79.000,1.000,7.454,0.000
117237.300,109326.600,427624.000,380819.900,115047.600,87345.040,74778.980,79431.520,-0.128,0.982,-0.176,-3.082,3.143,0.366,73.333,80.000,1.000,2.494,0.000
115360.100,107689.200,423077.600,378045.600,114591.200,87120.390,72766.140,77931.530,-0.129,0.986,-0.176,-3.265,3.510,0.305,73.333,81.000,1.000,2.503,0.000
117357.200,105636.500,417845.700,378459.400,110929.500,92511.040,75891.310,82225.610,-0.131,0.988,-0.180,-3.448,3.662,0.183,73.333,82.000,1.000,3.035,0.000
118392.200,103791.400,414374.100,376573.300,106995.900,94327.320,78083.730,84648.300,-0.132,0.986,-0.182,-3.906,3.784,0.122,73.333,83.000,1.000,0.007,0.000
116435.500,104297.700,412824.000,371522.100,107723.700,89399.680,75969.120,81437.510,-0.136,0.987,-0.175,-4.120,3.815,0.000,73.333,84.000,1.000,1.917,0.000
112804.300,104915.200,410986.600,366268.200,110965.200,84204.060,71724.050,76334.300,-0.135,0.980,-0.177,-4.578,3.906,-0.092,73.333,85.000,1.000,2.582,0.000
111062.700,103504.100,406894.300,363723.600,110555.400,83883.610,69808.610,74865.040,-0.135,0.978,-0.180,-4.761,4.150,-0.244,73.333,86.000,1.000,11.746,0.000
112642.500,101439.400,402158.800,363952.200,106882.600,88484.440,72416.820,78501.700,-0.140,0.979,-0.177,-4.761,4.089,-0.397,73.333,87.000,1.000,0.008,0.000
113491.500,99622.170,398983.700,362207.500,103152.800,90086.270,74364.690,80651.120,-0.143,0.973,-0.177,-5.035,3.967,-0.519,73.333,88.000,1.000,1.898,0.000
111918.700,100175.300,397544.600,357777.200,104020.500,85939.380,72682.070,78008.530,-0.150,0.973,-0.180,-5.066,3.723,-0.488,73.333,89.000,1.000,2.598,0.000
108877.700,100929.000,395874.300,353165.700,107193.000,81518.260,69071.110,73650.520,-0.155,0.973,-0.175,-5.096,3.326,-0.549,73.333,90.000,1.000,2.449,0.000
107316.600,99744.800,392212.900,350822.600,106830.700,81132.040,67311.920,72267.170,-0.157,0.972,-0.176,-5.127,2.930,-0.641,73.333,91.000,1.000,6.307,0.000
108487.800,97752.050,387952.900,350788.800,103316.900,84905.310,69394.620,75224.410,-0.159,0.972,-0.173,-5.096,2.258,-0.671,73.333,92.000,1.000,3.061,0.000
109110.900,96004.270,385020.100,349105.400,99884.660,86235.590,71039.150,77040.660,-0.156,0.969,-0.173,-5.157,1.617,-0.671,73.333,93.000,1.000,0.009,0.000
