EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
129636.600,126173.300,143946.000,133871.100,127161.200,136877.400,135311.400,129522.500,-0.126,0.907,-0.390,15.808,12.787,-3.479,66.667,51.000,1.000,3.029,0.000
129401.100,125942.500,143681.000,133622.400,126929.000,136625.500,135056.200,129279.500,-0.129,0.906,-0.385,15.320,12.451,-3.540,66.667,52.000,1.000,0.006,0.000
129176.700,125722.400,143429.500,133390.500,126709.700,136387.500,134827.300,129057.500,-0.132,0.903,-0.381,14.709,12.115,-3.357,66.667,53.000,1.000,3.134,0.000
128957.100,125508.300,143183.800,133163.000,126495.200,136158.000,134607.900,128843.100,-0.133,0.897,-0.378,13.977,11.688,-3.296,66.667,54.000,1.000,9.464,0.000
128743.600,125303.500,142946.400,132943.300,126289.100,135942.500,134388.600,128632.400,-0.135,0.894,-0.377,13.214,11.292,-3.235,66.667,55.000,1.000,0.022,0.000
128547.700,125112.900,142726.700,132737.700,126098.400,135736.800,134180.500,128437.500,-0.136,0.889,-0.374,12.512,11.017,-3.113,66.667,56.000,1.000,1.786,0.000
128370.400,124939.700,142529.100,132554.600,125926.900,135541.700,133994.500,128261.700,-0.138,0.890,-0.369,11.963,10.590,-3.052,66.667,57.000,1.000,6.330,0.000
128202.800,124779.400,142343.900,132380.700,125766.700,135370.300,133827.500,128097.900,-0.140,0.891,-0.367,11.261,10.162,-3.082,66.667,58.000,1.000,10.509,0.000
128032.400,124612.400,142153.400,132202.400,125600.100,135190.800,133657.500,127931.600,-0.140,0.894,-0.362,10.651,9.705,-3.113,66.667,59.000,1.000,0.012,0.000
127873.300,124454.300,141971.800,132035.300,125440.300,135013.600,133480.300,127768.200,-0.139,0.895,-0.354,9.766,9.094,-3.021,66.667,60.000,1.000,1.873,0.000
127728.300,124310.800,141804.700,131882.100,125292.900,134851.800,133316.900,127614.500,-0.137,0.895,-0.347,8.881,8.667,-2.808,66.667,61.000,1.000,2.604,0.000
127594.900,124176.300,141650.900,131743.700,125164.200,134717.900,133184.700,127484.300,-0.139,0.894,-0.343,7.965,8.301,-2.686,66.667,62.000,1.000,6.177,0.000
127455.500,124041.100,141494.000,131599.100,125026.300,134571.300,133037.900,127342.800,-0.144,0.892,-0.342,6.958,7.935,-2.594,66.667,63.000,1.000,16.869,0.000
127317.400,123902.100,141337.300,131454.800,124884.700,134415.000,132887.100,127205.200,-0.150,0.892,-0.343,6.012,7.446,-2.563,66.667,64.000,1.000,0.009,0.000
127203.800,123790.500,141206.600,131332.900,124768.700,134292.700,132763.000,127083.900,-0.157,0.891,-0.348,5.066,6.866,-2.655,66.667,65.000,1.000,2.492,0.000
127091.000,123680.200,141077.600,131211.500,124654.300,134174.300,132638.300,126962.100,-0.160,0.891,-0.351,4.364,6.287,-2.686,66.667,66.000,1.000,0.005,0.000
126985.900,123578.900,140959.600,131102.500,124553.500,134066.600,132531.200,126860.300,-0.160,0.896,-0.350,3.784,5.737,-2.838,66.667,67.000,1.000,1.885,0.000
126885.000,123483.400,140848.000,130998.300,124456.100,133959.700,132421.800,126759.900,-0.158,0.902,-0.351,3.296,5.035,-2.869,66.667,68.000,1.000,5.061,0.000
126782.900,123386.600,140735.400,130893.700,124358.200,133850.400,132318.300,126659.000,-0.152,0.910,-0.347,2.472,4.425,-2.869,66.667,69.000,1.000,2.436,0.000
126692.100,123300.800,140632.100,130796.400,124269.400,133758.300,132222.900,126565.700,-0.146,0.917,-0.344,1.709,3.876,-2.960,66.667,70.000,1.000,2.496,0.000
126610.900,123223.700,140540.900,130711.500,124192.600,133674.000,132136.600,126484.900,-0.146,0.921,-0.339,0.854,3.510,-2.838,66.667,71.000,1.000,3.722,0.000
126527.100,123143.900,140450.700,130627.500,124116.800,133589.600,132052.200,126406.800,-0.146,0.919,-0.337,-0.183,3.235,-2.716,66.667,72.000,1.000,11.856,0.000
126443.700,123064.600,140357.400,130541.000,124035.500,133509.300,131972.800,126329.600,-0.146,0.916,-0.339,-1.038,3.052,-2.502,66.667,73.000,1.000,0.012,0.000
126361.000,122976.800,140258.400,130449.600,123945.300,133408.500,131886.200,126243.000,-0.145,0.913,-0.334,-1.770,2.838,-2.533,66.667,74.000,1.000,2.498,0.000
126311.200,122928.600,140198.500,130392.200,123893.800,133352.100,131830.700,126190.800,-0.145,0.907,-0.334,-2.472,2.563,-2.411,66.667,75.000,1.000,0.005,0.000
126270.000,122888.700,140148.800,130346.200,123850.800,133302.600,131777.600,126145.000,-0.143,0.902,-0.333,-3.082,2.411,-2.319,66.667,76.000,1.000,1.922,0.000
126209.500,122830.700,140080.500,130282.700,123791.400,133237.800,131710.200,126080.200,-0.141,0.899,-0.335,-3.540,2.289,-2.075,66.667,77.000,1.000,8.697,0.000
126139.700,122763.300,140003.200,130212.800,123725.800,133170.400,131647.600,126017.700,-0.139,0.899,-0.335,-3.937,1.953,-1.923,66.667,78.000,1.000,2.508,0.000
126067.800,122690.300,139923.300,130138.300,123655.000,133093.900,131575.000,125946.300,-0.135,0.897,-0.331,-4.272,1.831,-1.587,66.667,79.000,1.000,6.279,0.000
126013.900,122637.900,139863.600,130082.100,123602.600,133034.800,131515.300,125888.900,-0.135,0.899,-0.329,-4.547,1.801,-1.404,66.667,80.000,1.000,8.080,0.000
125968.500,122594.800,139812.200,130034.100,123556.500,132986.300,131461.400,125837.100,-0.130,0.898,-0.330,-4.883,1.801,-1.129,66.667,81.000,1.000,0.012,0.000
125922.500,122551.400,139761.700,129988.400,123513.300,132938.900,131413.200,125791.500,-0.127,0.896,-0.326,-5.249,1.862,-0.854,66.667,82.000,1.000,1.877,0.000
125875.600,122507.200,139709.900,129943.600,123469.400,132892.800,131372.300,125752.900,-0.125,0.898,-0.323,-5.463,1.923,-0.549,66.667,83.000,1.000,5.041,0.000
125834.800,122471.000,139665.300,129903.200,123431.200,132857.600,131342.800,125720.900,-0.119,0.901,-0.321,-5.890,2.014,-0.214,66.667,84.000,1.000,2.448,0.000
125791.200,122430.200,139616.700,129856.300,123387.000,132816.000,131293.200,125669.500,-0.112,0.905,-0.320,-6.287,2.075,0.183,66.667,85.000,1.000,2.493,0.000
125753.800,122392.200,139573.800,129816.100,123349.700,132773.500,131247.300,125628.800,-0.109,0.911,-0.320,-6.805,2.258,0.458,66.667,86.000,1.000,8.851,0.000
125720.000,122358.300,139533.500,129779.200,123315.800,132733.100,131207.800,125597.000,-0.104,0.917,-0.319,-7.233,2.502,0.885,66.667,87.000,1.000,3.070,0.000
125687.700,122328.200,139495.500,129743.300,123283.600,132698.300,131176.100,125566.400,-0.100,0.922,-0.315,-7.813,2.808,1.129,66.667,88.000,1.000,0.008,0.000
125653.300,122295.400,139458.400,129706.500,123251.400,132663.300,131148.300,125534.000,-0.096,0.922,-0.312,-8.514,3.113,1.495,66.667,89.000,1.000,1.863,0.000
125629.700,122272.400,139431.300,129683.200,123231.800,132641.700,131130.200,125516.300,-0.097,0.920,-0.312,-9.064,3.479,1.617,66.667,90.000,1.000,8.705,0.000
125599.300,122243.600,139397.800,129652.000,123202.800,132612.800,131094.500,125485.500,-0.100,0.916,-0.312,-9.552,3.754,1.678,66.667,91.000,1.000,3.724,0.000
125572.200,122216.100,139368.100,129624.600,123175.800,132583.300,131063.100,125454.000,-0.104,0.913,-0.314,-9.735,4.089,1.587,66.667,92.000,1.000,3.836,0.000
125551.100,122195.300,139344.000,129602.700,123156.100,132562.300,131042.700,125432.800,-0.109,0.915,-0.316,-9.979,4.333,1.404,66.667,93.000,1.000,9.261,0.000
125527.500,122170.400,139315.400,129579.700,123132.000,132529.400,131020.700,125412.200,-0.111,0.919,-0.318,-10.132,4.456,1.038,66.667,94.000,1.000,0.009,0.000
125513.700,122156.000,139296.600,129564.700,123118.700,132514.700,131009.600,125397.400,-0.114,0.916,-0.319,-10.254,4.456,0.763,66.667,95.000,1.000,11.265,0.000
125496.200,122137.600,139275.000,129544.800,123102.500,132500.400,130994.300,125381.300,-0.115,0.916,-0.319,-10.345,4.517,0.488,66.667,96.000,1.000,0.013,0.000
125468.600,122105.900,139241.600,129512.000,123072.000,132466.200,130954.100,125344.900,-0.117,0.914,-0.314,-10.498,4.364,0.214,66.667,97.000,1.000,2.538,0.000
125446.000,122080.400,139215.900,129487.800,123050.100,132439.500,130935.100,125324.100,-0.117,0.910,-0.310,-10.559,4.211,0.061,66.667,98.000,1.000,0.033,0.000
125427.100,122060.600,139193.600,129467.400,123032.300,132421.100,130924.200,125311.800,-0.115,0.906,-0.307,-10.559,4.089,-0.214,66.667,99.000,1.000,10.603,0.000
125410.500,122046.300,139174.000,129450.500,123017.500,132408.600,130907.700,125297.900,-0.112,0.902,-0.304,-10.620,3.937,-0.427,66.667,100.000,1.000,3.066,0.000
125397.900,122034.900,139157.600,129436.200,123004.700,132396.400,130887.400,125284.900,-0.108,0.899,-0.298,-10.559,3.815,-0.427,66.667,101.000,1.000,0.010,0.000
125386.300,122023.500,139142.100,129423.400,122991.200,132384.700,130870.800,125274.500,-0.106,0.896,-0.297,-10.590,3.784,-0.427,66.667,102.000,1.000,8.751,0.000
125377.700,122015.400,139131.300,129413.300,122981.200,132376.900,130863.100,125269.100,-0.101,0.899,-0.296,-10.529,3.815,-0.336,66.667,103.000,1.000,0.016,0.000
125363.600,122001.500,139117.000,129399.300,122966.900,132362.800,130852.800,125261.400,-0.096,0.900,-0.289,-10.468,3.815,-0.153,66.667,104.000,1.000,26.345,0.000
125349.300,121989.600,139098.800,129381.100,122948.900,132348.300,130831.100,125243.400,-0.090,0.904,-0.285,-10.559,3.998,-0.061,66.667,105.000,1.000,0.031,0.000
125329.900,121968.000,139072.800,129358.000,122927.400,132323.000,130807.200,125222.800,-0.086,0.912,-0.282,-10.681,4.150,0.153,66.667,106.000,1.000,2.928,0.000
